repo,file_path,file_type,job_name,step_name,task_category,normalized_tool,raw_match
certifi,.github/workflows/ci.yml,github_actions,,,code_management_analysis,mypy,mypy
certifi,.github/workflows/ci.yml,github_actions,mypy,Install dependencies,code_management_analysis,mypy,mypy
certifi,.github/workflows/ci.yml,github_actions,mypy,Run mypy,code_management_analysis,mypy,mypy
certifi,.github/workflows/ci.yml,github_actions,,,configuration_provisioning,actions/setup-python,actions/setup-python@a309ff8b426b58ec0e2a45f0f869d46889d02405
certifi,.github/workflows/ci.yml,github_actions,mypy,Set up Python,configuration_provisioning,actions/setup-python,actions/setup-python@a309ff8b426b58ec0e2a45f0f869d46889d02405
certifi,.github/workflows/ci.yml,github_actions,test,Set up Python ${{ matrix.python-version }},configuration_provisioning,actions/setup-python,actions/setup-python@a309ff8b426b58ec0e2a45f0f869d46889d02405
certifi,.github/workflows/ci.yml,github_actions,,,configuration_provisioning,pip,pip
certifi,.github/workflows/ci.yml,github_actions,mypy,Install dependencies,configuration_provisioning,pip,pip
certifi,.github/workflows/ci.yml,github_actions,test,Install test dependencies,configuration_provisioning,pip,pip
certifi,.github/workflows/ci.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/ci.yml
certifi,.github/workflows/ci.yml,github_actions,,,testing_tool,pytest,pytest
certifi,.github/workflows/ci.yml,github_actions,test,Install test dependencies,testing_tool,pytest,pytest
certifi,.github/workflows/ci.yml,github_actions,test,Test with pytest,testing_tool,pytest,pytest
certifi,.github/workflows/lock.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/lock.yml
certifi,.github/workflows/release.yml,github_actions,,,build_tool,build,python -m build
certifi,.github/workflows/release.yml,github_actions,build,Build distributions,build_tool,build,python -m build
certifi,.github/workflows/release.yml,github_actions,,,configuration_provisioning,actions/setup-python,actions/setup-python@a309ff8b426b58ec0e2a45f0f869d46889d02405
certifi,.github/workflows/release.yml,github_actions,build,Set up Python,configuration_provisioning,actions/setup-python,actions/setup-python@a309ff8b426b58ec0e2a45f0f869d46889d02405
certifi,.github/workflows/release.yml,github_actions,,,configuration_provisioning,pip,pip
certifi,.github/workflows/release.yml,github_actions,build,Install build dependencies,configuration_provisioning,pip,pip
certifi,.github/workflows/release.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/release.yml
certifi,.github/workflows/release.yml,github_actions,,,delivery_deployment,pypa/gh-action-pypi-publish,pypa/gh-action-pypi-publish@cef221092ed1bacb1cc03d23a2d87d1d172e277b
certifi,.github/workflows/release.yml,github_actions,pypi,publish,delivery_deployment,pypa/gh-action-pypi-publish,pypa/gh-action-pypi-publish@cef221092ed1bacb1cc03d23a2d87d1d172e277b
certifi,.github/workflows/release.yml,github_actions,,,version_control_system,release-tags,tags:
certifi,Makefile,makefile,,,build_tool,build,python -m build
certifi,Makefile,makefile,,,delivery_deployment,twine,twine upload
certifi,pyproject.toml,pyproject,,,build_tool,setuptools,setuptools >= 42.0.0
certifi,pyproject.toml,pyproject,,,build_tool,setuptools,setuptools.build_meta
certifi,setup.py,setup_py,,,build_tool,setuptools,setuptools
certifi,setup.py,setup_py,,,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/ci.yml,github_actions,,,configuration_provisioning,actions/setup-python,actions/setup-python@v6
typing-extensions,.github/workflows/ci.yml,github_actions,tests,Set up Python,configuration_provisioning,actions/setup-python,actions/setup-python@v6
typing-extensions,.github/workflows/ci.yml,github_actions,,,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/ci.yml,github_actions,tests,Install coverage,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/ci.yml,github_actions,tests,Test typing_extensions with coverage,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/ci.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/ci.yml
typing-extensions,.github/workflows/ci.yml,github_actions,,,testing_tool,coverage,coverage
typing-extensions,.github/workflows/ci.yml,github_actions,tests,Install coverage,testing_tool,coverage,coverage
typing-extensions,.github/workflows/ci.yml,github_actions,tests,Test typing_extensions with coverage,testing_tool,coverage,coverage
typing-extensions,.github/workflows/ci.yml,github_actions,,,testing_tool,unittest,unittest
typing-extensions,.github/workflows/ci.yml,github_actions,tests,Test typing_extensions with coverage,testing_tool,unittest,unittest
typing-extensions,.github/workflows/publish.yml,github_actions,,,build_tool,build,python -m build
typing-extensions,.github/workflows/publish.yml,github_actions,build,Build a binary wheel and a source tarball,build_tool,build,python -m build
typing-extensions,.github/workflows/publish.yml,github_actions,,,configuration_provisioning,actions/setup-python,actions/setup-python@v6
typing-extensions,.github/workflows/publish.yml,github_actions,build,Set up Python,configuration_provisioning,actions/setup-python,actions/setup-python@v6
typing-extensions,.github/workflows/publish.yml,github_actions,test-sdist,Set up Python,configuration_provisioning,actions/setup-python,actions/setup-python@v6
typing-extensions,.github/workflows/publish.yml,github_actions,test-sdist-installed,Set up Python,configuration_provisioning,actions/setup-python,actions/setup-python@v6
typing-extensions,.github/workflows/publish.yml,github_actions,test-wheel,Set up Python,configuration_provisioning,actions/setup-python,actions/setup-python@v6
typing-extensions,.github/workflows/publish.yml,github_actions,,,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/publish.yml,github_actions,build,Install pypa/build,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/publish.yml,github_actions,test-sdist-installed,Install source distribution,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/publish.yml,github_actions,test-wheel,Install wheel,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/publish.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/publish.yml
typing-extensions,.github/workflows/publish.yml,github_actions,,,delivery_deployment,pypa/gh-action-pypi-publish,pypa/gh-action-pypi-publish@ed0c53931b1dc9bd32cbe73a98c7f6766f8a527e
typing-extensions,.github/workflows/publish.yml,github_actions,publish-to-pypi,Publish distribution to PyPI,delivery_deployment,pypa/gh-action-pypi-publish,pypa/gh-action-pypi-publish@ed0c53931b1dc9bd32cbe73a98c7f6766f8a527e
typing-extensions,.github/workflows/publish.yml,github_actions,,,version_control_system,github-releases,release:
typing-extensions,.github/workflows/third_party.yml,github_actions,,,code_management_analysis,mypy,mypy
typing-extensions,.github/workflows/third_party.yml,github_actions,mypy,Checkout mypy for stubtest and mypyc tests,code_management_analysis,mypy,mypy
typing-extensions,.github/workflows/third_party.yml,github_actions,mypy,Run tests with typing_extensions main branch,code_management_analysis,mypy,mypy
typing-extensions,.github/workflows/third_party.yml,github_actions,,,configuration_provisioning,astral-sh/setup-uv,astral-sh/setup-uv@1e862dfacbd1d6d858c55d9b792c756523627244
typing-extensions,.github/workflows/third_party.yml,github_actions,cattrs,Install the latest version of uv,configuration_provisioning,astral-sh/setup-uv,astral-sh/setup-uv@1e862dfacbd1d6d858c55d9b792c756523627244
typing-extensions,.github/workflows/third_party.yml,github_actions,litestar,Install the latest version of uv,configuration_provisioning,astral-sh/setup-uv,astral-sh/setup-uv@1e862dfacbd1d6d858c55d9b792c756523627244
typing-extensions,.github/workflows/third_party.yml,github_actions,mypy,Install the latest version of uv,configuration_provisioning,astral-sh/setup-uv,astral-sh/setup-uv@1e862dfacbd1d6d858c55d9b792c756523627244
typing-extensions,.github/workflows/third_party.yml,github_actions,pycroscope,Install the latest version of uv,configuration_provisioning,astral-sh/setup-uv,astral-sh/setup-uv@1e862dfacbd1d6d858c55d9b792c756523627244
typing-extensions,.github/workflows/third_party.yml,github_actions,pydantic,Install the latest version of uv,configuration_provisioning,astral-sh/setup-uv,astral-sh/setup-uv@1e862dfacbd1d6d858c55d9b792c756523627244
typing-extensions,.github/workflows/third_party.yml,github_actions,sqlalchemy,Install the latest version of uv,configuration_provisioning,astral-sh/setup-uv,astral-sh/setup-uv@1e862dfacbd1d6d858c55d9b792c756523627244
typing-extensions,.github/workflows/third_party.yml,github_actions,typed-argument-parser,Install the latest version of uv,configuration_provisioning,astral-sh/setup-uv,astral-sh/setup-uv@1e862dfacbd1d6d858c55d9b792c756523627244
typing-extensions,.github/workflows/third_party.yml,github_actions,typeguard,Install the latest version of uv,configuration_provisioning,astral-sh/setup-uv,astral-sh/setup-uv@1e862dfacbd1d6d858c55d9b792c756523627244
typing-extensions,.github/workflows/third_party.yml,github_actions,typing_inspect,Install the latest version of uv,configuration_provisioning,astral-sh/setup-uv,astral-sh/setup-uv@1e862dfacbd1d6d858c55d9b792c756523627244
typing-extensions,.github/workflows/third_party.yml,github_actions,,,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/third_party.yml,github_actions,cattrs,Run tests with typing_extensions main branch,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/third_party.yml,github_actions,litestar,Run litestar tests with typing_extensions main branch,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/third_party.yml,github_actions,mypy,Run tests with typing_extensions main branch,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/third_party.yml,github_actions,pycroscope,Run tests with typing_extensions main branch,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/third_party.yml,github_actions,pydantic,Run tests with typing_extensions main branch,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/third_party.yml,github_actions,typed-argument-parser,Run tests with typing_extensions main branch,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/third_party.yml,github_actions,typeguard,Run tests with typing_extensions main branch,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/third_party.yml,github_actions,typing_inspect,Run tests with typing_extensions main branch,configuration_provisioning,pip,pip
typing-extensions,.github/workflows/third_party.yml,github_actions,,,configuration_provisioning,tox,tox
typing-extensions,.github/workflows/third_party.yml,github_actions,sqlalchemy,Run sqlalchemy tests with typing_extensions main branch,configuration_provisioning,tox,tox
typing-extensions,.github/workflows/third_party.yml,github_actions,,,configuration_provisioning,venv,venv
typing-extensions,.github/workflows/third_party.yml,github_actions,mypy,Run tests with typing_extensions main branch,configuration_provisioning,venv,venv
typing-extensions,.github/workflows/third_party.yml,github_actions,pycroscope,Run tests with typing_extensions main branch,configuration_provisioning,venv,venv
typing-extensions,.github/workflows/third_party.yml,github_actions,typed-argument-parser,Run tests with typing_extensions main branch,configuration_provisioning,venv,venv
typing-extensions,.github/workflows/third_party.yml,github_actions,typeguard,Run tests with typing_extensions main branch,configuration_provisioning,venv,venv
typing-extensions,.github/workflows/third_party.yml,github_actions,typing_inspect,Run tests with typing_extensions main branch,configuration_provisioning,venv,venv
typing-extensions,.github/workflows/third_party.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/third_party.yml
typing-extensions,.github/workflows/third_party.yml,github_actions,,,testing_tool,pytest,pytest
typing-extensions,.github/workflows/third_party.yml,github_actions,cattrs,Run tests with typing_extensions main branch,testing_tool,pytest,pytest
typing-extensions,.github/workflows/third_party.yml,github_actions,litestar,Run litestar tests with typing_extensions main branch,testing_tool,pytest,pytest
typing-extensions,.github/workflows/third_party.yml,github_actions,mypy,Run tests with typing_extensions main branch,testing_tool,pytest,pytest
typing-extensions,.github/workflows/third_party.yml,github_actions,pycroscope,Run tests with typing_extensions main branch,testing_tool,pytest,pytest
typing-extensions,.github/workflows/third_party.yml,github_actions,pydantic,Run tests with typing_extensions main branch,testing_tool,pytest,pytest
typing-extensions,.github/workflows/third_party.yml,github_actions,typed-argument-parser,Run tests with typing_extensions main branch,testing_tool,pytest,pytest
typing-extensions,.github/workflows/third_party.yml,github_actions,typeguard,Run tests with typing_extensions main branch,testing_tool,pytest,pytest
typing-extensions,.github/workflows/third_party.yml,github_actions,typing_inspect,Run tests with typing_extensions main branch,testing_tool,pytest,pytest
typing-extensions,.github/workflows/third_party.yml,github_actions,,,testing_tool,tox,tox
typing-extensions,.github/workflows/third_party.yml,github_actions,sqlalchemy,Run sqlalchemy tests with typing_extensions main branch,testing_tool,tox,tox
typing-extensions,.pre-commit-config.yaml,pre_commit,,,code_management_analysis,pre-commit,pre-commit
typing-extensions,.pre-commit-config.yaml,pre_commit,,,code_management_analysis,ruff,ruff
typing-extensions,pyproject.toml,pyproject,,,build_tool,flit,"flit_core >=3.11,<4"
typing-extensions,pyproject.toml,pyproject,,,build_tool,flit,flit_core.buildapi
typing-extensions,pyproject.toml,pyproject,,,code_management_analysis,isort,isort
typing-extensions,pyproject.toml,pyproject,,,code_management_analysis,ruff,[tool.ruff]
typing-extensions,pyproject.toml,pyproject,,,code_management_analysis,ruff,ruff
typing-extensions,pyproject.toml,pyproject,,,code_management_analysis,ruff,Ruff
typing-extensions,pyproject.toml,pyproject,,,configuration_provisioning,tox,tox
typing-extensions,pyproject.toml,pyproject,,,testing_tool,coverage,[tool.coverage]
typing-extensions,pyproject.toml,pyproject,,,testing_tool,coverage,coverage
typing-extensions,pyproject.toml,pyproject,,,testing_tool,tox,tox
typing-extensions,scripts/check_package.py,script,,,version_control_system,release-tags,refs/tags
